,0
33698,19.4
33699,19.4
33700,20.3
33701,19.1
33702,20.2
33703,20.2
33704,20.7
33705,23.4
33706,23.4
33707,24.2
33708,24.0
33709,23.6
33710,23.1
33711,23.6
33712,23.6
33713,22.0
33714,21.8
33715,21.3
33716,21.3
33717,21.4
33718,21.3
33719,21.5
33720,20.2
33721,20.2
33722,20.2
33723,21.0
33724,20.6
33725,20.6
33726,20.3
33727,20.5
33728,21.8
33729,22.3
33730,22.4
33731,21.6
33732,24.0
33733,23.6
33734,24.8
33735,24.3
33736,22.3
33737,21.8
33738,21.8
33739,21.4
33740,21.0
33741,20.7
33742,20.4
33743,20.4
33744,21.3
33745,21.0
33746,20.6
33747,19.7
33748,19.7
33749,19.1
33750,20.3
33751,20.3
33752,21.1
33753,22.4
33754,24.1
33755,23.9
33756,24.3
33757,24.8
33758,24.3
33759,23.9
33760,23.3
33761,22.7
33762,22.7
33763,21.9
33764,21.9
33765,21.7
33766,21.5
33767,20.6
33768,27.7
33769,27.7
33770,21.0
33771,21.0
33772,21.0
33773,21.3
33774,21.3
33775,21.7
33776,23.0
33777,25.9
33778,28.7
33779,27.5
33780,26.7
33781,27.0
33782,26.1
33783,26.1
33784,25.2
33785,24.8
33786,23.6
33787,23.6
33788,23.6
33789,23.8
33790,24.0
33791,24.0
33792,23.5
33793,23.3
33794,23.2
33795,23.2
33796,22.5
33797,23.0
33798,22.5
33799,23.0
33800,23.5
33801,24.1
33802,23.7
33803,23.7
33804,23.8
33805,24.0
33806,23.6
33807,23.3
33808,23.0
33809,22.6
33810,22.1
33811,21.6
33812,21.6
33813,21.4
33814,21.4
33815,21.3
33816,22.4
33817,21.5
33818,20.7
33819,20.7
33820,20.5
33821,20.2
33822,20.2
33823,17.6
33824,20.0
33825,20.2
33826,20.1
33827,20.7
33828,20.1
33829,17.2
33830,19.3
33831,18.9
33832,18.9
33833,19.3
33834,18.5
33835,18.5
33836,18.7
33837,18.7
33838,18.8
33839,18.8
33840,17.9
33841,17.8
33842,17.6
33843,17.6
33844,17.7
33845,17.7
33846,17.3
33847,17.3
33848,18.3
33849,18.3
33850,18.5
33851,19.1
33852,19.1
33853,20.6
33854,20.6
33855,20.3
33856,20.3
33857,20.0
33858,19.7
33859,19.7
33860,19.6
33861,19.6
33862,19.7
33863,20.9
33864,19.5
33865,19.5
33866,19.6
33867,19.6
33868,19.3
33869,19.1
33870,19.2
33871,20.5
33872,19.8
33873,20.4
33874,20.6
33875,21.0
33876,21.0
33877,21.0
33878,21.0
33879,21.0
33880,21.0
33881,21.0
33882,20.6
33883,20.6
33884,20.6
33885,20.6
33886,20.7
33887,20.7
33888,20.6
33889,20.5
33890,20.3
33891,20.6
33892,20.0
33893,19.9
33894,19.8
33895,19.9
33896,20.3
33897,20.3
33898,21.6
33899,23.4
33900,24.5
33901,24.3
33902,24.3
33903,23.5
33904,23.1
33905,22.9
33906,21.2
33907,21.0
33908,21.0
33909,20.7
33910,20.7
33911,20.5
33912,20.4
33913,20.0
33914,19.9
33915,19.6
33916,19.6
33917,19.6
33918,19.2
33919,19.1
33920,19.7
33921,19.8
33922,20.6
33923,21.7
33924,22.5
33925,22.5
33926,22.1
33927,21.8
33928,23.0
33929,21.2
33930,20.9
33931,20.9
33932,20.9
33933,20.9
33934,20.6
33935,20.8
33936,21.1
33937,21.2
33938,21.3
33939,21.3
33940,21.5
33941,21.3
33942,21.5
33943,21.7
33944,21.6
33945,21.6
33946,21.6
33947,21.7
33948,23.1
33949,23.7
33950,23.8
33951,23.1
33952,22.6
33953,22.4
33954,22.2
33955,22.5
33956,22.5
33957,22.5
33958,22.6
33959,22.3
33960,22.1
33961,22.7
33962,23.0
33963,22.7
33964,22.6
33965,21.3
33966,21.6
33967,21.2
33968,20.1
33969,21.7
33970,20.8
33971,21.1
33972,21.1
33973,21.2
33974,23.7
33975,21.1
33976,21.0
33977,20.2
33978,20.2
33979,20.3
33980,20.5
33981,20.5
33982,20.5
33983,21.2
33984,20.5
33985,20.7
33986,20.8
33987,20.7
33988,20.9
33989,20.8
33990,20.7
33991,20.3
33992,20.2
33993,20.5
33994,20.5
33995,19.4
33996,19.6
33997,19.5
33998,19.5
33999,19.5
34000,18.9
34001,19.2
34002,18.9
34003,19.1
34004,19.2
34005,19.1
34006,19.0
34007,19.0
34008,19.1
34009,18.9
34010,18.8
34011,18.8
34012,19.2
34013,18.2
34014,18.0
34015,17.3
34016,18.3
34017,20.3
34018,19.0
34019,20.3
34020,20.4
34021,20.7
34022,20.8
34023,20.2
34024,19.5
34025,18.6
34026,18.1
34027,18.1
34028,17.5
34029,17.5
34030,17.4
34031,17.4
34032,17.1
34033,17.0
34034,17.0
34035,17.4
34036,17.4
34037,17.4
34038,16.9
34039,16.9
34040,17.2
34041,17.5
34042,17.6
34043,18.1
34044,18.4
34045,19.5
34046,19.1
34047,18.8
34048,18.5
34049,18.3
34050,18.5
34051,18.4
34052,18.5
34053,18.4
34054,18.8
34055,18.8
34056,18.7
34057,18.5
34058,18.5
34059,18.5
34060,18.5
34061,18.5
34062,18.0
34063,18.5
34064,19.5
34065,22.0
34066,21.9
34067,21.8
34068,21.8
34069,21.8
34070,22.8
34071,22.7
34072,22.2
34073,21.5
34074,19.2
34075,20.6
34076,20.7
34077,21.0
34078,20.8
34079,20.7
34080,20.6
34081,20.3
34082,20.7
34083,20.5
34084,21.9
34085,21.9
34086,19.8
34087,20.0
34088,20.8
34089,22.6
34090,25.0
34091,25.8
34092,24.2
34093,24.3
34094,24.0
34095,24.1
34096,23.9
34097,24.3
34098,21.6
34099,21.8
34100,21.6
34101,21.6
34102,21.6
34103,21.7
34104,21.3
34105,21.2
34106,21.3
34107,21.6
34108,21.3
34109,20.8
34110,19.8
34111,19.9
34112,19.9
34113,22.8
34114,25.1
34115,27.2
34116,28.4
34117,28.6
34118,26.9
34119,25.5
34120,24.5
34121,22.6
34122,23.1
34123,22.9
34124,22.9
34125,23.1
34126,22.8
34127,21.6
34128,20.1
34129,20.1
34130,20.1
34131,20.1
34132,19.7
34133,19.9
34134,21.7
34135,21.0
34136,21.0
34137,21.9
34138,23.2
34139,25.1
34140,24.8
34141,24.8
34142,23.5
34143,23.1
34144,23.9
34145,22.3
34146,19.9
34147,22.3
34148,20.8
34149,20.9
34150,20.7
34151,20.6
34152,20.0
34153,19.8
34154,19.5
34155,19.1
34156,19.0
34157,18.6
34158,18.6
34159,17.5
34160,17.7
34161,18.1
34162,19.5
34163,19.1
34164,18.8
34165,18.9
34166,18.7
34167,18.5
34168,18.7
34169,17.3
34170,17.1
34171,16.8
34172,16.6
34173,16.5
34174,16.7
34175,16.7
34176,16.8
34177,16.5
34178,16.4
34179,16.6
34180,16.6
34181,17.0
34182,17.2
34183,17.2
34184,18.6
34185,18.3
34186,18.6
34187,19.4
34188,19.5
34189,19.5
34190,19.2
34191,19.1
34192,26.2
34193,18.2
34194,18.0
34195,17.9
34196,17.8
34197,17.7
34198,17.8
34199,17.6
34200,17.6
34201,17.4
34202,17.3
34203,17.3
34204,17.3
34205,17.5
34206,17.4
34207,17.4
34208,18.5
34209,18.5
34210,22.9
34211,19.6
34212,19.6
34213,19.2
34214,19.2
34215,18.1
34216,18.1
34217,17.1
34218,17.1
34219,17.0
34220,16.8
34221,17.0
34222,17.0
34223,17.0
34224,15.1
34225,15.1
34226,14.4
34227,14.2
34228,13.4
34229,13.4
34230,13.5
34231,14.4
34232,13.5
34233,11.1
34234,11.1
34235,17.4
34236,18.7
34237,18.7
34238,18.0
34239,17.5
34240,17.0
34241,19.3
34242,19.3
34243,14.4
34244,14.0
34245,11.1
34246,11.6
34247,11.6
34248,11.2
34249,11.1
34250,10.8
34251,10.7
34252,10.6
34253,10.7
34254,10.5
34255,11.1
34256,11.1
34257,13.0
34258,14.8
34259,17.4
34260,18.6
34261,18.6
34262,18.6
34263,18.6
34264,17.1
34265,15.9
34266,15.2
34267,15.0
34268,12.6
34269,12.6
34270,12.0
34271,11.7
34272,11.1
34273,11.1
34274,10.7
34275,10.6
34276,10.6
34277,10.4
34278,10.5
34279,10.5
34280,11.6
34281,13.4
34282,14.6
34283,13.4
34284,14.8
34285,17.5
34286,18.6
34287,16.5
34288,16.4
34289,15.6
34290,15.6
34291,15.6
34292,15.3
34293,15.1
34294,15.1
34295,15.1
34296,13.8
34297,13.4
34298,15.3
34299,13.2
34300,13.1
34301,13.0
34302,12.9
34303,13.1
34304,14.3
34305,15.3
34306,18.9
34307,19.3
34308,19.3
34309,18.8
34310,18.5
34311,18.4
34312,18.1
34313,17.9
34314,17.8
34315,17.8
34316,17.8
34317,17.7
34318,17.7
34319,17.7
34320,17.7
34321,17.6
34322,17.6
34323,15.4
34324,16.9
34325,16.9
34326,16.7
34327,16.6
34328,16.7
34329,17.2
34330,17.8
34331,18.9
34332,19.5
34333,20.6
34334,20.8
34335,20.6
34336,19.6
34337,19.5
34338,18.9
34339,18.2
34340,17.3
34341,16.5
34342,16.2
34343,16.5
34344,15.8
34345,16.4
34346,15.7
34347,16.8
34348,17.3
34349,17.0
34350,17.2
34351,17.4
34352,18.0
34353,18.7
34354,20.1
34355,20.1
34356,20.0
34357,19.8
34358,19.6
34359,19.5
34360,19.8
34361,19.8
34362,18.2
34363,17.7
34364,14.5
34365,14.5
34366,17.0
34367,17.7
34368,15.7
34369,15.7
34370,15.5
34371,15.6
34372,15.5
34373,15.3
34374,15.4
34375,15.5
34376,16.7
34377,18.6
34378,20.5
34379,20.9
34380,21.2
34381,20.9
34382,20.2
34383,20.2
34384,19.6
34385,19.5
34386,18.3
34387,17.9
34388,17.9
34389,17.3
34390,17.2
34391,17.1
34392,18.9
34393,16.9
34394,20.1
34395,16.5
34396,16.4
34397,15.5
34398,15.4
34399,15.4
34400,15.4
34401,17.5
34402,20.1
34403,22.1
34404,22.9
34405,23.0
34406,22.4
34407,21.9
34408,21.2
34409,20.2
34410,18.9
34411,18.9
34412,18.5
34413,17.1
34414,17.7
34415,17.3
34416,16.8
34417,16.4
34418,15.4
34419,15.4
34420,16.4
34421,16.9
34422,19.4
34423,16.8
34424,16.3
34425,16.3
34426,15.8
34427,15.8
34428,15.5
34429,15.8
34430,15.3
34431,15.4
34432,15.3
34433,15.9
34434,15.1
34435,15.1
34436,15.0
34437,14.7
34438,14.7
34439,14.6
34440,15.5
34441,14.1
34442,14.1
34443,13.7
34444,13.7
34445,13.4
34446,13.1
34447,13.5
34448,13.7
34449,16.9
34450,22.4
34451,22.4
34452,22.4
34453,22.4
34454,22.4
34455,22.4
34456,21.0
34457,20.4
34458,20.4
34459,18.6
34460,18.1
34461,18.1
34462,18.1
34463,16.6
34464,15.7
34465,15.7
34466,14.9
34467,14.9
34468,15.1
34469,14.9
34470,15.1
34471,14.6
34472,16.5
34473,18.4
34474,21.2
34475,23.5
34476,23.5
34477,23.2
34478,23.8
34479,23.2
34480,22.3
34481,21.2
34482,22.6
34483,19.8
34484,18.8
34485,18.4
34486,17.0
34487,17.0
34488,16.5
34489,15.2
34490,16.1
34491,15.2
34492,15.2
34493,15.2
34494,14.9
34495,14.9
34496,16.5
34497,19.6
34498,23.9
34499,27.1
34500,27.1
34501,27.1
34502,25.3
34503,24.9
34504,24.9
34505,21.9
34506,22.6
34507,21.9
34508,21.4
34509,21.2
34510,21.2
34511,20.9
34512,17.6
34513,19.4
34514,18.3
34515,18.5
34516,19.4
34517,17.7
34518,17.7
34519,17.8
34520,17.7
34521,17.6
34522,17.6
34523,17.5
34524,16.5
34525,17.0
34526,17.0
34527,16.0
34528,15.5
34529,15.1
34530,16.1
34531,14.9
34532,14.7
34533,14.5
34534,14.5
34535,14.1
34536,14.2
34537,14.1
34538,14.2
34539,14.2
34540,14.9
34541,14.9
34542,14.9
34543,14.8
34544,15.0
34545,15.6
34546,15.6
34547,16.0
34548,16.0
34549,16.0
34550,15.8
34551,15.9
34552,15.7
34553,15.7
34554,15.4
34555,15.3
34556,15.6
34557,15.6
34558,15.6
34559,15.4
34560,15.1
34561,15.1
34562,14.3
34563,13.7
34564,13.1
34565,13.2
34566,13.1
34567,13.0
34568,14.2
34569,16.5
34570,17.5
34571,17.9
34572,19.3
34573,18.7
34574,18.2
34575,18.1
34576,17.2
34577,15.9
34578,15.9
34579,16.1
34580,15.9
34581,15.7
34582,15.7
34583,15.7
34584,15.4
34585,14.8
34586,14.7
34587,14.0
34588,13.7
34589,12.9
34590,11.5
34591,11.7
34592,12.9
34593,15.8
34594,18.7
34595,19.6
34596,20.1
34597,19.8
34598,19.1
34599,18.7
34600,18.3
34601,17.6
34602,16.9
34603,16.9
34604,15.6
34605,14.9
34606,14.7
34607,14.2
34608,13.7
34609,12.3
34610,12.3
34611,11.8
34612,11.5
34613,11.2
34614,11.1
34615,11.0
34616,11.0
34617,14.3
34618,15.3
34619,20.9
34620,20.9
34621,25.5
34622,22.7
34623,20.3
34624,19.3
34625,18.7
34626,16.9
34627,16.9
34628,17.3
34629,17.2
34630,16.8
34631,16.0
34632,14.8
34633,14.0
34634,13.3
34635,12.9
34636,14.0
34637,12.5
34638,12.5
34639,12.7
34640,14.0
34641,17.0
34642,18.8
34643,21.0
34644,21.3
34645,21.1
34646,20.8
34647,20.8
34648,20.3
34649,19.8
34650,19.1
34651,18.4
34652,17.8
34653,17.4
34654,17.0
34655,16.9
34656,15.7
34657,15.1
34658,14.8
34659,14.8
34660,14.8
34661,15.0
34662,15.0
34663,15.6
34664,15.6
34665,15.3
34666,15.3
34667,19.9
34668,20.6
34669,20.5
34670,20.0
34671,18.4
34672,19.1
34673,18.4
34674,18.1
34675,17.5
34676,18.4
34677,17.2
34678,16.8
34679,16.3
34680,15.7
34681,15.4
34682,15.2
34683,15.2
34684,15.2
34685,14.8
34686,14.4
34687,14.3
34688,14.8
34689,15.3
34690,13.0
34691,15.3
34692,15.3
34693,14.3
34694,13.9
34695,13.8
34696,14.3
34697,13.8
34698,13.0
34699,13.1
34700,13.1
34701,12.9
34702,12.6
34703,12.9
34704,12.8
34705,12.8
34706,12.6
34707,12.2
34708,12.2
34709,12.1
34710,12.7
34711,12.7
34712,12.7
34713,13.1
34714,14.0
34715,15.1
34716,14.5
34717,15.8
34718,15.5
34719,13.8
34720,15.9
34721,15.3
34722,15.2
34723,14.8
34724,14.9
34725,14.9
34726,15.2
34727,15.5
34728,15.5
34729,15.6
34730,15.7
34731,15.4
34732,14.7
34733,14.7
34734,14.7
34735,14.6
34736,15.7
34737,17.1
34738,19.2
34739,20.6
34740,21.8
34741,22.2
34742,21.7
34743,21.0
34744,21.0
34745,19.7
34746,19.7
34747,18.4
34748,17.8
34749,17.8
34750,17.5
34751,17.2
34752,15.1
34753,15.1
34754,14.1
34755,14.3
34756,13.8
34757,13.8
34758,13.1
34759,13.0
34760,14.2
34761,15.8
34762,18.4
34763,22.7
34764,22.7
34765,22.5
34766,22.5
34767,21.2
34768,20.4
34769,19.6
34770,19.5
34771,19.3
34772,18.9
34773,18.1
34774,17.2
34775,16.4
34776,16.0
34777,16.5
34778,15.3
34779,15.0
34780,14.5
34781,14.1
34782,13.7
34783,13.7
34784,14.8
34785,16.2
34786,18.6
34787,21.1
34788,22.7
34789,24.5
34790,24.4
34791,24.2
34792,23.3
34793,21.0
34794,19.5
34795,19.3
34796,19.0
34797,17.4
34798,17.4
34799,17.1
34800,21.7
34801,16.5
34802,15.3
34803,14.7
34804,14.6
34805,14.6
34806,14.1
34807,14.1
34808,14.3
34809,18.5
34810,21.6
34811,19.8
34812,20.5
34813,22.8
34814,21.5
34815,20.6
34816,21.1
34817,20.4
34818,20.2
34819,20.2
34820,20.2
34821,19.4
34822,19.5
34823,19.5
34824,19.2
34825,19.1
34826,19.1
34827,19.1
34828,19.1
34829,19.0
34830,18.9
34831,18.9
34832,19.0
34833,19.2
34834,19.5
34835,19.8
34836,19.8
34837,19.8
34838,19.8
34839,19.8
34840,19.7
34841,19.7
34842,19.1
34843,19.1
34844,19.1
34845,19.4
34846,19.4
34847,19.2
34848,18.9
34849,19.0
34850,19.1
34851,19.1
34852,18.8
34853,18.6
34854,18.6
34855,19.2
34856,18.6
34857,20.6
34858,22.1
34859,22.2
34860,22.8
34861,22.9
34862,22.8
34863,22.3
34864,22.1
34865,21.7
34866,21.1
34867,20.8
34868,20.4
34869,20.4
34870,20.3
34871,20.1
34872,20.8
34873,19.8
34874,19.8
34875,19.4
34876,19.4
34877,19.6
34878,19.4
34879,20.6
34880,19.6
34881,19.4
34882,22.7
34883,23.7
34884,23.6
34885,22.2
34886,22.2
34887,22.2
34888,21.5
34889,21.3
34890,20.8
34891,18.9
34892,20.2
34893,20.2
34894,20.2
34895,20.2
34896,20.4
34897,20.8
34898,20.8
34899,20.1
34900,20.1
34901,20.1
34902,19.5
34903,19.0
34904,18.6
34905,18.3
34906,18.7
34907,19.2
34908,19.3
34909,18.4
34910,18.4
34911,17.7
34912,17.4
34913,20.4
34914,16.8
34915,16.4
34916,16.4
34917,15.8
34918,15.699999999999998
34919,15.6
34920,15.8
34921,15.8
34922,15.8
34923,15.6
34924,15.3
34925,15.1
34926,15.1
34927,15.3
34928,15.1
34929,15.0
34930,15.3
34931,15.4
34932,15.4
34933,15.1
34934,15.3
34935,15.699999999999998
34936,15.699999999999998
34937,15.699999999999998
34938,16.0
34939,16.0
34940,16.1
34941,16.1
34942,16.1
34943,16.0
34944,16.0
34945,16.0
34946,16.1
34947,16.1
34948,15.9
34949,16.1
34950,15.9
34951,16.5
34952,16.7
34953,17.1
34954,17.8
34955,17.1
34956,17.1
34957,19.1
34958,20.4
34959,20.4
34960,19.9
34961,19.3
34962,19.1
34963,19.1
34964,18.9
34965,18.9
34966,18.8
34967,19.5
34968,18.6
34969,18.1
34970,17.7
34971,17.5
34972,17.5
34973,17.3
34974,16.9
34975,16.7
34976,17.7
34977,17.3
34978,18.0
34979,18.1
34980,18.1
34981,18.7
34982,18.6
34983,18.4
34984,18.1
34985,18.1
34986,17.5
34987,17.4
34988,17.4
34989,17.4
34990,17.5
34991,17.5
34992,17.4
34993,18.1
34994,17.5
34995,17.7
34996,17.7
34997,17.7
34998,17.7
34999,16.7
35000,17.8
35001,17.9
35002,17.1
35003,18.5
35004,18.2
35005,18.2
35006,18.5
35007,18.4
35008,18.1
35009,17.8
35010,17.5
35011,16.3
35012,16.2
35013,17.1
35014,17.0
35015,17.0
35016,17.2
35017,17.2
35018,16.9
35019,16.9
35020,16.9
35021,16.8
35022,17.0
35023,16.7
35024,16.7
35025,17.5
35026,17.8
35027,17.8
35028,18.1
35029,18.6
35030,18.6
35031,18.8
35032,18.9
35033,19.3
35034,19.5
35035,19.5
35036,19.5
35037,19.5
35038,19.5
35039,19.6
35040,19.5
35041,19.6
35042,19.7
35043,19.7
35044,19.8
35045,19.9
35046,19.2
35047,18.8
35048,19.3
35049,19.8
35050,19.8
35051,18.4
35052,17.0
35053,17.1
35054,17.5
35055,17.2
35056,17.5
35057,17.2
35058,17.2
35059,17.3
35060,17.3
35061,17.2
35062,16.6
35063,16.6
35064,16.4
35065,16.0
35066,15.6
35067,15.5
35068,15.6
35069,15.6
35070,15.4
35071,15.4
35072,11.0
35073,13.5
35074,15.9
35075,12.9
35076,14.8
35077,18.6
35078,18.6
35079,18.6
35080,17.0
35081,17.0
35082,16.8
35083,16.8
35084,16.7
35085,16.7
35086,16.5
35087,20.3
35088,17.1
35089,17.2
35090,17.2
35091,17.2
35092,17.3
35093,17.4
35094,17.4
35095,17.8
35096,18.6
35097,18.6
35098,18.6
35099,20.3
35100,21.0
35101,21.6
35102,21.7
35103,21.6
35104,21.3
35105,20.7
35106,19.7
35107,19.7
35108,19.1
35109,18.8
35110,18.8
35111,18.5
35112,18.2
35113,18.1
35114,18.2
35115,18.0
35116,18.2
35117,18.2
35118,18.1
35119,18.1
35120,18.6
35121,18.7
35122,14.6
35123,18.1
35124,18.3
35125,18.4
35126,18.3
35127,18.0
35128,17.5
35129,17.4
35130,16.9
35131,17.0
35132,16.8
35133,16.9
35134,16.8
35135,16.8
35136,16.9
35137,16.8
35138,16.6
35139,16.6
35140,16.5
35141,16.6
35142,16.5
35143,16.5
35144,16.8
35145,17.0
35146,17.1
35147,16.8
35148,17.3
35149,17.6
35150,17.6
35151,17.6
35152,17.9
35153,17.9
35154,17.9
35155,17.8
35156,17.8
35157,18.1
35158,18.2
35159,17.9
35160,18.0
35161,18.0
35162,17.8
35163,17.7
35164,17.7
35165,17.7
35166,17.8
35167,17.8
35168,18.3
35169,19.0
35170,19.8
35171,20.2
35172,20.9
35173,22.1
35174,21.0
35175,20.8
35176,20.6
35177,20.6
35178,20.2
35179,20.4
35180,19.5
35181,18.2
35182,17.4
35183,20.1
35184,20.2
35185,20.1
35186,20.3
35187,19.2
35188,19.2
35189,18.9
35190,20.4
35191,19.0
35192,17.2
35193,18.3
35194,19.4
35195,21.1
35196,24.0
35197,23.0
35198,21.4
35199,20.6
35200,21.1
35201,20.5
35202,19.9
35203,18.9
35204,18.5
35205,18.5
35206,18.3
35207,18.6
35208,18.8
35209,18.5
35210,17.9
35211,18.3
35212,18.2
35213,18.3
35214,17.9
35215,18.2
35216,18.0
35217,18.9
35218,21.6
35219,24.4
35220,26.8
35221,26.8
35222,24.4
35223,25.1
35224,24.4
35225,23.4
35226,21.2
35227,20.9
35228,20.8
35229,20.6
35230,19.9
35231,19.7
35232,19.4
35233,19.4
35234,19.0
35235,19.0
35236,19.1
35237,19.2
35238,19.4
35239,19.9
35240,19.9
35241,20.9
35242,22.9
35243,22.9
35244,23.6
35245,23.6
35246,24.8
35247,24.8
35248,24.9
35249,24.2
35250,22.3
35251,22.3
35252,22.3
35253,22.3
35254,21.8
35255,21.8
35256,21.1
35257,19.9
35258,19.6
35259,19.9
35260,19.6
35261,19.1
35262,18.8
35263,18.9
35264,18.9
35265,18.5
35266,18.9
35267,19.6
35268,19.5
35269,19.5
35270,20.0
35271,20.4
35272,19.5
35273,19.8
35274,19.5
35275,19.2
35276,19.1
35277,19.1
35278,19.1
35279,19.1
35280,19.2
35281,19.3
35282,19.3
35283,19.2
35284,19.3
35285,19.5
35286,19.5
35287,19.9
35288,19.9
35289,21.7
35290,17.5
35291,24.0
35292,25.4
35293,26.0
35294,26.0
35295,24.8
35296,24.4
35297,24.2
35298,23.9
35299,22.9
35300,22.7
35301,20.8
35302,20.8
35303,20.4
35304,19.7
35305,19.3
35306,19.7
35307,18.8
35308,18.5
35309,18.1
35310,17.8
35311,17.8
35312,18.7
35313,20.4
35314,21.5
35315,23.3
35316,23.3
35317,24.8
35318,23.2
35319,21.4
35320,21.4
35321,20.2
35322,19.5
35323,18.8
35324,17.8
35325,17.6
35326,17.7
35327,16.2
35328,16.2
35329,17.2
35330,17.1
35331,16.9
35332,17.7
35333,16.7
35334,16.6
35335,16.4
35336,16.3
35337,14.8
35338,16.8
35339,16.9
35340,16.9
35341,17.0
35342,17.0
35343,16.8
35344,16.3
35345,16.0
35346,15.9
35347,15.7
35348,15.7
35349,15.3
35350,15.1
35351,15.7
35352,14.8
35353,14.8
35354,14.7
35355,14.8
35356,14.7
35357,14.6
35358,14.6
35359,14.6
35360,15.2
35361,15.2
35362,15.3
35363,15.2
35364,15.3
35365,15.5
35366,15.6
35367,15.4
35368,15.2
35369,15.0
35370,16.7
35371,14.4
35372,16.1
35373,13.9
35374,16.1
35375,13.3
35376,13.3
35377,13.4
35378,13.4
35379,13.5
35380,13.5
35381,13.5
35382,12.5
35383,12.2
35384,12.0
35385,12.6
35386,11.0
35387,12.1
35388,11.9
35389,15.9
35390,11.9
35391,11.8
35392,11.5
35393,11.3
35394,11.3
35395,11.3
35396,11.4
35397,12.5
35398,10.2
35399,11.7
35400,11.9
35401,11.9
35402,11.7
35403,11.8
35404,11.7
35405,11.8
35406,11.9
35407,12.1
35408,12.5
35409,12.5
35410,13.1
35411,13.0
35412,12.9
35413,14.2
35414,12.5
35415,12.2
35416,15.6
35417,12.3
35418,12.8
35419,13.4
35420,13.3
35421,13.1
35422,12.9
35423,12.9
35424,13.1
35425,13.4
35426,13.6
35427,13.9
35428,13.9
35429,13.9
35430,14.3
35431,13.9
35432,14.7
35433,15.4
35434,15.4
35435,17.1
35436,20.2
35437,19.1
35438,19.1
35439,19.0
35440,19.0
35441,18.8
35442,18.4
35443,18.1
35444,18.1
35445,18.0
35446,17.9
35447,17.9
35448,13.3
35449,16.9
35450,16.6
35451,16.8
35452,16.6
35453,16.3
35454,16.2
35455,16.3
35456,17.8
35457,18.9
35458,21.5
35459,23.1
35460,24.1
35461,24.2
35462,24.1
35463,24.1
35464,23.9
35465,20.8
35466,22.3
35467,21.4
35468,20.8
35469,20.8
35470,19.5
35471,20.4
35472,20.1
35473,20.1
35474,17.3
35475,17.4
35476,17.3
35477,17.0
35478,16.4
35479,16.2
35480,16.2
35481,16.8
35482,20.4
35483,22.4
35484,23.9
35485,24.6
35486,25.4
35487,24.2
35488,19.1
35489,20.7
35490,19.5
35491,19.1
35492,19.5
35493,19.1
35494,19.5
35495,18.8
35496,18.5
35497,18.4
35498,18.7
35499,18.2
35500,18.5
35501,18.2
35502,18.0
35503,17.8
35504,17.9
35505,17.9
35506,21.7
35507,20.0
35508,20.5
35509,20.5
35510,20.2
35511,20.8
35512,20.4
35513,19.8
35514,18.7
35515,18.6
35516,18.6
35517,18.6
35518,18.6
35519,18.1
35520,17.7
35521,16.5
35522,16.9
35523,16.9
35524,16.9
35525,17.2
35526,16.6
35527,15.7
35528,15.7
35529,15.8
35530,16.0
35531,16.4
35532,16.4
35533,16.5
35534,16.5
35535,16.1
35536,16.0
35537,15.9
35538,15.8
35539,15.9
35540,16.1
35541,16.4
35542,16.4
35543,16.5
35544,16.7
35545,16.5
35546,16.5
35547,16.5
35548,16.6
35549,16.7
35550,16.5
35551,16.5
35552,16.9
35553,17.4
35554,18.2
35555,18.5
35556,18.7
35557,19.5
35558,18.4
35559,18.1
35560,17.5
35561,17.3
35562,17.2
35563,17.2
35564,17.1
35565,17.3
35566,17.3
35567,17.3
35568,17.2
35569,17.4
35570,17.6
35571,17.6
35572,17.8
35573,18.0
35574,18.1
35575,17.6
35576,17.8
35577,18.2
35578,18.2
35579,17.8
35580,18.5
35581,18.4
35582,18.5
35583,16.4
35584,16.4
35585,15.8
35586,15.6
35587,17.4
35588,14.9
35589,14.2
35590,13.2
35591,12.5
35592,14.0
35593,12.5
35594,12.2
35595,12.2
35596,11.4
35597,11.6
35598,15.3
35599,17.7
35600,11.4
35601,11.6
35602,12.1
35603,12.9
35604,13.8
35605,15.9
35606,14.7
35607,14.4
35608,14.3
35609,14.9
35610,13.9
35611,13.8
35612,13.7
35613,13.8
35614,13.8
35615,13.4
35616,13.0
35617,13.0
35618,13.7
35619,13.1
35620,13.4
35621,13.6
35622,13.6
35623,13.7
35624,13.6
35625,14.7
35626,14.7
35627,14.7
35628,15.9
35629,15.8
35630,15.9
35631,15.1
35632,15.0
35633,15.0
35634,14.9
35635,14.9
35636,15.0
35637,15.4
35638,15.4
35639,15.2
35640,14.9
35641,15.1
35642,15.5
35643,15.5
35644,15.8
35645,15.6
35646,15.6
35647,15.5
35648,15.8
35649,16.3
35650,16.8
35651,18.4
35652,22.2
35653,20.6
35654,19.3
35655,19.1
35656,18.4
35657,17.3
35658,17.3
35659,17.3
35660,17.3
35661,16.4
35662,16.4
35663,16.9
35664,16.7
35665,16.4
35666,16.4
35667,16.4
35668,16.2
35669,16.7
35670,15.9
35671,15.8
35672,15.7
35673,15.8
35674,15.8
35675,23.0
35676,20.9
35677,16.9
35678,16.9
35679,16.9
35680,15.4
35681,15.7
35682,15.6
35683,15.3
35684,15.3
35685,15.1
35686,15.0
35687,14.5
35688,14.4
35689,14.4
35690,13.8
35691,13.8
35692,14.4
35693,12.2
35694,12.7
